Author,Comment,Likes,Published_At,Replies
@aamiih6201,ESCAPE NOW AUUUUUUUUU,0,2025-03-25T00:00:59Z,0
@SavanahWilliams-d6x,I LOVE THIS SONG AND HYUNJIN AND BANGCHAN❤❤❤,0,2025-03-25T00:00:53Z,0
@j.one_love,red light 02❤,0,2025-03-25T00:00:27Z,0
@Millie_mills_,here before 4M (yes i am very late it dropped when i was asleep),3,2025-03-25T00:00:24Z,0
@tanyatopka,"I been listening to them since late Dec(all thanks to Chk Chk Boom!) and I just watched this and I&quot;ll say they look really good, sound really good, love the song....only thing is....can someone explain to me the idea of the video? cause Im not really gettin it lol ❤❤",2,2025-03-25T00:00:07Z,0
@KammiAntonio-d3i,Thank you for the great content!,0,2025-03-24T23:59:10Z,0
@ornellapalma4200,not the comment bots coming here as well🙄 leave us alone,1,2025-03-24T23:58:53Z,0
@silahrasazak,"Your videos are always so helpful, thank you!",0,2025-03-24T23:58:43Z,0
@Esme_vic,I couldn’t watch it once I came out I HAVE SCHOOL!😥😓,1,2025-03-24T23:58:09Z,0
@RomiNa-wo6mu,"I love how in front of that truck, chan looks scared, but hyunjin looks ready to attack the fear, and when he looks at chan and they hold hands  , it&#39;s like he gives that bravery to chan too.",665,2025-03-24T23:58:01Z,9
@我愛唷媽咪,Amazing content as always!,0,2025-03-24T23:57:46Z,0
@chanelbresnick1332,My husband doesnt like this video...i feel so betrayed,0,2025-03-24T23:57:46Z,1
@KxNOxUTA,"I see you two had a lot of fun going wild. 😁<br>The lyrics are ... well ... interesting? <br>An offer to lead the way in exchange for daily devotion. <br>I know &quot;just another chain&quot; when I see one! Cheeky, sneaky, are you!! 👀<br><br>People say it&#39;s &quot;Red Lights&quot; 2.0 (which might have been inspired by Hyungjin dancing &quot;Criminal&quot;). But this &quot;Escape&quot; is not following &quot;Red Light&quot;. If anything, those lyrics might as well be a &quot;Escape&quot; as the prequel to &quot;Red Light&quot;  👀",1,2025-03-24T23:57:22Z,0
@عبدالمجيدهاني-ز6ن,Great video! Really enjoyed it.,1,2025-03-24T23:57:11Z,0
@Gibbsnmhjlorainexwc,Amazing content as always!,0,2025-03-24T23:57:10Z,0
@annegoldstar,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=61"">1:01</a> <br>Me: &quot;Red light, is that you??&quot; 😮<br><br>R.L 2:0 :&quot;Yeah, but now reborn as ESCAPE!&quot; 💀😎",1,2025-03-24T23:57:09Z,0
@TommieChang,"Thank you for this video, very enlightening!",0,2025-03-24T23:57:01Z,0
@陳富義-x8n,"Thanks for sharing this, learned a lot.",0,2025-03-24T23:56:59Z,0
@Mary_foxstail,"That’s the first music video that made me cry. This is amazing- the story, the characters, the colours, wolves - I really just watched a movie, than 3 min video. It’s amazing. Stray Kids are the most talented people in the world. I’m literally crying, I found myself in there like Hyunjin in the cage where there is nothing but cold and chains, and there are Stray kids helping me to escape.",4,2025-03-24T23:56:56Z,1
@JamalBauer,Thank you for the great content!,0,2025-03-24T23:56:38Z,0
@MaftunaNozimova,Just perfect❤,0,2025-03-24T23:56:19Z,0
@AlysonAlyson-m5q,"Fantastic video, really appreciate your effort!",0,2025-03-24T23:56:04Z,0
@莊芸芸-y9z,"You explained this so well, thank you!",0,2025-03-24T23:55:59Z,0
@Lu_Luke,Red lights versão 2?? 🤨🫣,1,2025-03-24T23:55:47Z,0
@BenjinGojales,Amazing content as always!,0,2025-03-24T23:55:46Z,0
@KemetHigh-j8m,"Great job, this video was very useful!",0,2025-03-24T23:55:46Z,0
@cristanierodriguez325,This is the gayest shit I have ever seen.,2,2025-03-24T23:55:41Z,0
@sweetbubblegaming,Is it only me who think this MV looks like a movie?? 😮🔥,4,2025-03-24T23:55:32Z,0
@Seung_leeknow,"😊people this song was amazing, I have no words",0,2025-03-24T23:55:26Z,0
@TamaraRay-b7b,"Fantastic video, really appreciate your effort!",0,2025-03-24T23:55:11Z,0
@Straykids_domination2013,Brooooo hyunjin lowkey looks funny while running,1,2025-03-24T23:55:11Z,0
@madelinemelo7548,"Wowwww!<br>I love it, it&#39;s a work of art ♡",0,2025-03-24T23:55:05Z,0
@danmurphy4151,The iconic duo,0,2025-03-24T23:54:40Z,0
@silviaescobar447,Are we not gonna talk about them crawling..,0,2025-03-24T23:54:17Z,0
@miahernandez4482,Has nobody noticed all the freaky songs has bang Chan in it 😏😏 or songs with really exaggerated beets have Hyunjin  in it❤❤❤❤ I am 2 minutes 54 seconds into the song and I use either bang Chan or Hyunjin with that high note GET GET IT BOY SLAYYYYYY KING okay so I listened to it again and it was a Bangchan,0,2025-03-24T23:54:14Z,0
@ruthmorales5564,I&#39;m drawn to the post-apocalyptic scenario where becoming free goes beyond reality. Their minds are always connected and they can&#39;t be separated. That&#39;s how it works for them.,0,2025-03-24T23:53:51Z,0
@子謙王,Great video! Really enjoyed it.,0,2025-03-24T23:53:51Z,0
@aquaticcalvin888,Seriously!? They HUGGED?! This is great OMG,0,2025-03-24T23:53:42Z,0
@alaxandrsmith,"Thank you for this video, very enlightening!",0,2025-03-24T23:53:19Z,0
@張麗萍-d2x,"Loved this video, keep up the great work!",0,2025-03-24T23:53:03Z,0
@millilitre9184,"they felt like outcasts who only have each other, very cool",0,2025-03-24T23:52:42Z,0
@delighttakim1012,The BTS of this MV would be so much funnnnn😁,0,2025-03-24T23:52:36Z,0
@Kpop-stay0,I love this mv it’s so cool lowkey better than red lights,0,2025-03-24T23:52:35Z,0
@楊興國-f6g,"Very well done, appreciate this video!",0,2025-03-24T23:52:30Z,0
@戴曉美,"This was very informative, appreciate it.",0,2025-03-24T23:52:17Z,0
@justarandomgirl_duda,"WHAT WAS THAT?????? OMG THE WAY MY JAW JUST DROPPED, I KNEW YOU WOULDN&#39;T DISAPPOINT BUT 😧💥 ALL THE DETAILS, THE STORY TOLD IN THE MV I&#39;M NOT OKAY I don&#39;t know how will I chose my favorite song 😭",0,2025-03-24T23:52:09Z,0
@MichaelaBrice-l6u,Come get your Red Lights part 2,0,2025-03-24T23:52:01Z,0
@CrookKelli,"Loved the content, keep it coming!",0,2025-03-24T23:51:48Z,0
@audinaaryani722,any word can explain?!?!,0,2025-03-24T23:51:36Z,0
@EarlHenricks,"Your videos are always so helpful, thank you!",0,2025-03-24T23:51:26Z,0
@143jiniret,THE VOCALS AND VISUALS!!! 🔥🔥AND THE CONNECTION WITH RED LIGHTS AND ESCAPE IS SOO GOOOD!!,1,2025-03-24T23:51:16Z,0
@GuadalupeCenteno-k5r,The first part when they started to crawl made me laugh so hard 😂😂 and also it&#39;s a amazing song i love you bang chan and huynjin ❤,1,2025-03-24T23:51:15Z,0
@Anime-junky,This is my new fav song. ❤❤❤,0,2025-03-24T23:50:40Z,0
@shannonrita75,"What is it with these two and chains?  I mean, I&#39;m not complaining, but dude...  ;)",0,2025-03-24T23:50:31Z,0
@DidiYarmedi,"this is my theories, hyunjin is white alpha wolf and bangchan is black alpha wolf so in 1 pack there no 2 alpha wolf together thats why they escape and run , when they finally meet , they hug so passionately and holding hand , never separate with each other and run together ❤❤❤",0,2025-03-24T23:50:18Z,0
@StrayAsparagus,"The way they hugged was really something, wasn’t it? And how they held hands? It’s hard to ignore the tension! I found it quite intriguing!",5,2025-03-24T23:50:00Z,0
@shenitacarol,Great video! Really enjoyed it.,0,2025-03-24T23:49:02Z,0
@GraceYance,"The music is very good, I love it, I love you so much Bangchan and Hyunjin 💗💗💗",0,2025-03-24T23:48:54Z,0
@pgabygarnicag,Wow..<br>Wonderful... 🎉🎉🎉,0,2025-03-24T23:48:47Z,0
@BrynnVelez-i8x,Really appreciate the insights in this video.,0,2025-03-24T23:48:36Z,0
@heathercampbell5526,The kings of inuendo strike again. LOVE IT!!!!,0,2025-03-24T23:48:35Z,0
@jessicadean9388,Love the red lights chain scene and the wolf and ferret prints its like chan is keeping guard so Hyunjin can let the crazy out.  Love this so much,0,2025-03-24T23:48:22Z,0
@SteveSecleter,"I swear if Chan says this is about something other than yk!! <br>&quot;Climax&quot;? &quot;Shakels and chains, yeah, you&#39;re free to take em&#39; off&quot;?? Chan wrote the lyrics !!!!<br>Love the song tho❤❤❤❤❤",0,2025-03-24T23:48:11Z,0
@S林-t4y,Thank you for the great content!,0,2025-03-24T23:48:03Z,0
@BsjbvcBsjnbc,"This video was amazing, learned a lot.",0,2025-03-24T23:47:43Z,0
@rchannel3480,這是延續上一張的solo嗎<br>為何bangchan還是zombie?,0,2025-03-24T23:47:30Z,1
@girlpower4921,that predator look at the end,0,2025-03-24T23:47:06Z,0
@吳婉華-o2t,Amazing content as always!,0,2025-03-24T23:46:55Z,0
@SilvaSeptia,FR I LOVE THIS SONG SOO MUCHH❤❤❤<br>Ohhh channiee and hyunjin is definition of a red flag man😅,1,2025-03-24T23:46:52Z,0
@KellyWestbrooks-d3g,"Fantastic explanation, thank you!",0,2025-03-24T23:46:22Z,0
@danidddi,"I love it, they did great",0,2025-03-24T23:46:10Z,0
@nyxie._.loveskandi,"My favorite part <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA"">0:00</a>-<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=192"">3:12</a> :))",0,2025-03-24T23:45:59Z,0
@hewpreyes,this is cinema 😭❤️‍🔥❤️‍🔥❤️‍🔥,0,2025-03-24T23:45:48Z,0
@natalie_myers6750,this is the worst slow burn ever. (amazing song. dont come for me. i dont actually ship them 🫶🏻),0,2025-03-24T23:45:37Z,0
@KristopherBlea-m6d,"Very well done, appreciate this video!",0,2025-03-24T23:45:35Z,0
@annegoldstar,"They spoke through the music and acted it out! So iconic ⚡<br>Prince Hyunjin and Princ Bangchan, keep shining!!!! 🌟<br>Love you guys! ❤",0,2025-03-24T23:45:26Z,0
@g2growcya,I might be showing my age a tad but did anybody get t.A.T.u All the Things She Said  MV vibes from this,0,2025-03-24T23:44:54Z,0
@rin-nf1yf,"love the way chan gave hyunjin the glass shard at <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=90"">1:30</a> and then when they were running into a dead end at <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=115"">1:55</a>, hyunjin was the first to turn and defend ! he’s the protector to chan’s guidance",2,2025-03-24T23:44:49Z,0
@katie-q2l,“Hit you like a truck…” is never gonna sound the same,1,2025-03-24T23:44:42Z,0
@RohitSolanki-x8b,"Your videos are always so helpful, thank you!",0,2025-03-24T23:44:37Z,0
@delighttakim1012,Hyunjin&#39;s facial expressions are borderline psychotic <br> it sends chills down my spine,0,2025-03-24T23:44:17Z,0
@NgọcVânTăng-z1m,"Great tips, thanks for sharing!",0,2025-03-24T23:43:47Z,0
@ThảoHươngUyênThy,Really appreciate the insights in this video.,0,2025-03-24T23:43:47Z,0
@Lily-MaeBullock-v8l,"You explained this so well, thank you!",0,2025-03-24T23:43:30Z,0
@RahulSingh-r8v2h,"This was exactly what I needed, thanks!",0,2025-03-24T23:43:03Z,0
@AliceVitória-v8y,Mn o red lights 0.2,0,2025-03-24T23:42:38Z,0
@SafiaSafia-ec2iz,I think I&#39;ve fallen in love again,1,2025-03-24T23:42:28Z,0
@Rżężolina,Omg 😍 its really amazing ❤️❤️❤️,0,2025-03-24T23:42:28Z,0
@薛長庚-t3e,Thank you for the great content!,0,2025-03-24T23:42:21Z,0
@徐偉舜-e4l,"Very well done, appreciate this video!",0,2025-03-24T23:42:13Z,0
@jahrose76,"Are they… wolves?  There are times in the video they seem like wild dogs, and there is that one scene of black dogs with glowing eyes before they hug",1,2025-03-24T23:42:09Z,0
@taehyungsnicepaprika1137,I can’t tell if they are in love of if they hate each other,1,2025-03-24T23:41:33Z,0
@Hyunjin-l9x,Red lights 2.0,0,2025-03-24T23:41:27Z,0
@atousavafa,Its a ferret and a wolf running to each other I LOVE THE DETAIL 😭❤️,19,2025-03-24T23:41:03Z,1
@msfmhteam6225,"This was very informative, appreciate it.",0,2025-03-24T23:40:50Z,0
@MariaCindy-sy6zj,what a masterpiece!! congratulations🤯👏,0,2025-03-24T23:40:35Z,0
@oceaneyescb,chani high note make me rush,1,2025-03-24T23:40:27Z,0
@Micaa_que,I&#39;m so shocked i don&#39;t even know what to say,0,2025-03-24T23:40:21Z,0
@NelsonMendel,"This was exactly what I needed, thanks!",0,2025-03-24T23:40:20Z,0
@hotlatte-ev2gf,"Everything is so perfect, the music, the filming, the acting, everything...",0,2025-03-24T23:40:12Z,0
@oceaneyescb,I want see this in consert very soon,0,2025-03-24T23:39:58Z,0
@luckpoof,This song is super sexy,0,2025-03-24T23:39:46Z,0
@JosueGill-t4m,Great video! Really enjoyed it.,0,2025-03-24T23:39:25Z,0
@RomiNa-wo6mu,The only problem with this mv is that it ended😤i want a whole movie from this pair and their escape!,1,2025-03-24T23:39:22Z,0
@MileNieay,Amazing content as always!,0,2025-03-24T23:39:19Z,0
@hotlatte-ev2gf,"The best, I was shocked",1,2025-03-24T23:39:19Z,0
@DaneWilliams-x9z,This is so sexy 🥵🥵🥵🥵,1,2025-03-24T23:39:15Z,0
@delighttakim1012,Nahh Hell nahhh!!!<br>You men are so not allowed to mess with my mind like this!!!😳<br>This is too much perfection for one video!!!,0,2025-03-24T23:39:14Z,0
@alikavalc7450,"This was super helpful, thanks!",0,2025-03-24T23:39:02Z,0
@IDO.1,"Omgggg??? Masterpiece <br>Stayyy just imagine in the stadium when they’re performing this song and at <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=100"">1:40</a> everyone shush’s and then starts singing with them🙈",1,2025-03-24T23:38:57Z,0
@AnthonyCarroll-c1f,Amazing content as always!,0,2025-03-24T23:38:46Z,0
@findianzz,The freaking tension 😳,0,2025-03-24T23:38:38Z,0
@idrissamarcelocisse8708,"Thanks for sharing this, learned a lot.",0,2025-03-24T23:38:08Z,0
@susilee5886,"This was super helpful, thanks!",0,2025-03-24T23:38:01Z,0
@TAMA_2008,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=93"">1:33</a> This is my favorite part 😊❤",0,2025-03-24T23:37:51Z,0
@an0_kr,INCRÍVEIS!! 🛐🛐,1,2025-03-24T23:37:48Z,0
@MoseMarano-o5v,"This was exactly what I needed, thanks!",0,2025-03-24T23:37:37Z,0
@stay-8-skz,WOOOOOOW This is the best music video I love it a lot 😍😍🔥,0,2025-03-24T23:37:36Z,0
@SmoatoParsm,"Fantastic explanation, thank you!",0,2025-03-24T23:37:16Z,0
@AbrilJulisaJimenez,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=276"">4:36</a> escape wow",0,2025-03-24T23:37:01Z,0
@luccas-y2z,bang chan its hot,0,2025-03-24T23:36:36Z,0
@MayTan-g9p,"Red light watching this:? What is this that I’m watching?<br>Us and escape:it’s you but just more powerful 😅<br>Red lights:😮<br>Edit: I’m not joking at <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=146"">2:26</a> I get the chills bro😅",0,2025-03-24T23:36:17Z,0
@yaregmz,"<a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=92"">1:32</a> That Bangchan feeds my delulu &quot;escape from reality, come with me. I&#39;ll fulfill all your fantasies, follow me. let&#39;s run away from the world&quot; 😮‍💨",0,2025-03-24T23:35:56Z,0
@uyeongsantigravityhair,i need more feral hyunchan...like ASAP,0,2025-03-24T23:35:34Z,0
@yaregmz,"I love it!!! Escape makes me feel in that internal battle with our ego or with the domination of something for someone, a rebellion towards freedom ⛓️‍💥",0,2025-03-24T23:34:51Z,0
@EclipseEntertainment-ti9dc,"They&#39;re the crazy people on the bus (I&#39;m kidding, I love the video)",1,2025-03-24T23:34:09Z,0
@Phi90,"I dunno what to say more, all the comments already speak up for mine...",1,2025-03-24T23:34:05Z,0
@jujubinhajuju-5742,"I&#39;m sorry, i Just got back from❤😢 school  i saw it and <a href=""https://www.youtube.com/watch?v=LvCmsOWPwKA&amp;t=23"">0:23</a>  it was incredible, the music video ,look,vocal its perfect you guys have been perfect and talented since your debut but once again im sorry but lets be serious this look a dark romance its so cute i love you guys❤",5,2025-03-24T23:33:37Z,0
@Kstat-pj4ep,3 on trending let’s go!,1,2025-03-24T23:33:30Z,0
@Yoonayonas,Red lights reference my boys?,1,2025-03-24T23:33:28Z,0
@Tallulah424,Love the vibe it&#39;s like a dystopian fantasy YA story where it&#39;s a world of werewolves vs humans so basically a book or tv series I would definitely watch 😂,1,2025-03-24T23:33:03Z,0
@MohanSingh-i9z1s,"Fantastic explanation, thank you!",1,2025-03-24T23:33:00Z,0
@LaxmanLal-u1v,"Thanks for sharing this, learned a lot.",1,2025-03-24T23:32:23Z,0
@BrittanyJacobs-i2k,"Great tips, thanks for sharing!",1,2025-03-24T23:32:18Z,0
@jillixa0,"This solo is amazing! To be honest, I never thought that I would like the concept of this video so much. I don&#39;t remember if I watched the teaser, but if I did, I definitely couldn&#39;t have expected IT!!! It&#39;s been a long time since I&#39;ve seen something so beautiful among MV videos (especially in the k-pop industry). STRAY KIDS&#39; creativity is really unpredictable, as many say. In general, it is difficult to predict what kind of content should be expected from such wonderful and talented people!!! Thanks, I like it.❤❤",3,2025-03-24T23:32:14Z,0
@fati-hm9cc,"Amazing, perfect 🔥💖👌🫶",1,2025-03-24T23:32:08Z,0
@AwaNdiaye-i9m,"Fantastic video, really appreciate your effort!",2,2025-03-24T23:31:53Z,0
@sandyhernandez1895,It’s giving red lights Pt.2,1,2025-03-24T23:31:47Z,0
@DavlatbekToxirov-m6t,"Great job, this video was very useful!",1,2025-03-24T23:31:46Z,0
@hyunjinista4887,"Omg omg omg I can&#39;t stand it this is amazing, a Hyunjin and Chan duo was needed 💖😩",1,2025-03-24T23:31:36Z,0
@mrnistwr7711,Both of there voice&#39;s sound sooo heavenly omgg i love ittttt!!! RED LIGHTS 0.2 ONGGG!?!! i swear  love this so much Whenever they do a song together it sounds so good likeee <br><br>(Srry for making it so long i just love it so much...)♡,4,2025-03-24T23:31:29Z,0
@Pinkrose-hj3wl,"We reach 3 m view,can we at least aim for most viewed mv in 24 hours? We still have so much time",3,2025-03-24T23:31:19Z,0
@BocciDebbi,"Very well done, appreciate this video!",1,2025-03-24T23:31:17Z,0
@bandit.gp_01,"Thanks for sharing this, learned a lot.",2,2025-03-24T23:31:14Z,0
@malia0325,Definitely Red Light related,1,2025-03-24T23:30:49Z,0
@zjjxdjdn3950,"Awesome video, looking forward to the next one!",2,2025-03-24T23:30:49Z,0
@BaljinderKahlon-c6r,"This was very informative, appreciate it.",1,2025-03-24T23:30:30Z,0
@MoritzWiedmer-p8u,"Great tips, thanks for sharing!",1,2025-03-24T23:29:55Z,0
@ShitalBaghel-r6k,"Thank you for this video, very enlightening!",2,2025-03-24T23:29:54Z,0
